298 357
274 360
250 363
226 366
208 369
204 373
202 375
191 381
184 383
183 387
182 388
180 389
178 392
177 393
174 395
167 396
160 398
154 405
151 410
144 415
140 416
136 422
132 431
130 433
129 437
122 441
120 442
119 445
116 447
112 449
111 457
110 459
108 463
106 469
105 478
104 482
103 485
102 486
100 488
96 496
95 497
94 501
92 503
88 505
87 511
86 514
84 518
83 521
82 522
81 535
79 539
78 541
76 543
75 549
72 551
71 552
70 557
69 562
68 563
64 568
63 587
62 594
61 613
60 614
59 622
58 628
57 651
56 665
55 669
54 678
53 682
52 683
51 696
50 702
49 708
48 713
47 719
46 738
44 752
42 789
41 795
40 801
39 846
38 873
37 923
36 944
35 999
34 1026
33 1107
