110.0;43798.0;
111.0;43633.0;
112.0;43392.0;
113.0;43036.0;
114.0;42437.0;
115.0;42240.0;
116.0;42167.0;
117.0;42034.0;
118.0;41886.0;
119.0;41262.0;
120.0;41008.0;
121.0;40651.0;
122.0;40268.0;
123.0;39881.0;
124.0;39815.0;
125.0;39532.0;
126.0;39397.0;
127.0;38968.0;
128.0;38586.0;
129.0;38400.0;
130.0;38352.0;
131.0;38244.0;
132.0;38103.0;
133.0;37979.0;
134.0;37763.0;
135.0;37467.0;
136.0;37268.0;
137.0;37061.0;
138.0;36559.0;
139.0;36510.0;
140.0;36456.0;
141.0;36385.0;
142.0;36173.0;
143.0;35915.0;
144.0;35661.0;
145.0;35600.0;
146.0;35516.0;
147.0;35181.0;
148.0;35179.0;
149.0;35136.0;
150.0;34607.0;
151.0;34435.0;
152.0;34244.0;
153.0;34069.0;
154.0;33919.0;
155.0;33824.0;
156.0;33588.0;
157.0;33512.0;
158.0;33375.0;
159.0;33206.0;
160.0;33115.0;
161.0;33013.0;
162.0;32717.0;
163.0;32560.0;
164.0;31863.0;
165.0;31506.0;
167.0;31464.0;
168.0;31402.0;
169.0;31325.0;
170.0;31206.0;
171.0;31144.0;
172.0;31074.0;
173.0;30962.0;
174.0;30844.0;
175.0;30706.0;
176.0;30379.0;
177.0;30096.0;
179.0;30035.0;
180.0;29904.0;
181.0;29574.0;
183.0;29400.0;
184.0;29397.0;
185.0;29273.0;
186.0;29233.0;
187.0;29065.0;
190.0;29039.0;
191.0;28952.0;
192.0;28886.0;
193.0;28781.0;
194.0;28682.0;
195.0;28673.0;
196.0;28563.0;
197.0;28438.0;
198.0;28256.0;
199.0;28233.0;
200.0;28137.0;
202.0;28054.0;
203.0;28034.0;
204.0;27762.0;
205.0;27656.0;
206.0;27535.0;
208.0;27443.0;
209.0;27393.0;
210.0;27317.0;
211.0;27263.0;
212.0;27214.0;
213.0;27159.0;
214.0;26881.0;
216.0;26855.0;
218.0;26809.0;
219.0;26738.0;
220.0;26703.0;
221.0;26655.0;
222.0;26574.0;
223.0;26466.0;
224.0;26401.0;
227.0;26239.0;
228.0;26210.0;
229.0;26104.0;
230.0;26039.0;
232.0;26022.0;
233.0;25985.0;
234.0;25934.0;
235.0;25856.0;
236.0;25824.0;
237.0;25653.0;
238.0;25469.0;
240.0;25404.0;
241.0;25351.0;
243.0;25269.0;
244.0;25047.0;
245.0;24872.0;
246.0;24834.0;
248.0;24820.0;
249.0;24765.0;
250.0;24720.0;
251.0;24680.0;
252.0;24631.0;
253.0;24550.0;
254.0;24443.0;
255.0;24189.0;
256.0;24086.0;
257.0;24001.0;
258.0;23767.0;
259.0;23450.0;
260.0;23417.0;
262.0;23405.0;
263.0;23290.0;
264.0;23234.0;
265.0;23224.0;
266.0;23207.0;
267.0;23148.0;
268.0;23079.0;
269.0;23031.0;
270.0;22964.0;
271.0;22934.0;
272.0;22866.0;
273.0;22828.0;
274.0;22809.0;
275.0;22751.0;
276.0;22676.0;
277.0;22670.0;
279.0;22644.0;
280.0;22621.0;
281.0;22565.0;
282.0;22517.0;
284.0;22500.0;
