286 572
267 573
263 577
249 578
243 581
239 582
225 583
215 586
201 590
195 593
191 594
190 595
177 598
175 603
171 608
167 613
166 618
163 623
153 628
151 633
147 638
143 643
142 648
139 653
129 658
127 663
123 668
119 675
118 680
117 685
116 690
115 693
105 696
104 705
103 710
99 718
97 731
95 732
94 737
93 747
92 752
91 757
81 762
80 767
79 772
75 782
72 794
71 797
70 815
69 828
68 833
67 835
65 846
64 854
62 857
60 861
57 868
56 884
55 888
54 899
52 904
51 916
50 921
49 929
47 930
46 963
44 980
43 993
42 1017
41 1019
40 1022
38 1033
36 1035
35 1042
33 1052
32 1094
31 1098
30 1135
29 1147
28 1155
27 1159
26 1259
25 1276
23 1288
22 1394
21 1497
20 1540
19 1640
18 1792
17 1819
16 1912
15 2108
