298 357
274 360
250 363
226 366
208 369
207 372
204 374
202 375
191 380
184 383
183 388
178 390
172 396
167 397
164 399
160 400
159 403
156 405
154 408
150 414
148 415
143 416
136 420
135 426
134 430
132 431
130 435
126 439
124 440
120 442
119 447
116 448
112 450
111 456
110 460
108 463
106 469
105 481
102 483
100 486
98 494
95 496
94 501
92 503
88 505
87 510
86 512
84 518
82 522
81 535
79 539
78 541
76 543
75 549
72 551
71 552
70 558
69 562
68 563
64 568
63 587
62 598
61 611
60 613
59 624
58 630
57 650
55 662
54 674
53 684
52 688
51 696
50 705
49 708
48 710
47 716
46 744
44 750
43 783
42 793
41 797
40 803
39 845
38 870
37 921
36 943
35 999
34 1026
33 1107
